"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","return_yds","return_yds_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Demetrius Knight","CIN","LB","17125","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.375,8.1543,2,0,1.025,0,5.3,0.44478,0,0,2025,2000-07-21,NA,NA,NA,NA
"Dre Greenlaw","SF","LB","14247","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3,14.23296,2,0,0.65,0.29652,3.15,0.22239,0.8,0,2019,1997-05-25,"Q","Undisclosed",2026,0
"Akeem Davis-Gaither","IND","LB","14943","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,24.01812,1,0,0.95,0,3.85,0.22239,0,0,2020,1997-09-21,NA,NA,NA,NA
"Henry To'oTo'o","HOU","LB","16236","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.35,17.19816,1,0,0.85,0,3.75,0.37065,0,0,2023,2001-01-05,NA,NA,NA,NA
"Alex Anzalone","TB","LB","13268","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.05,16.01208,2,0,0.85,0,6,0,0,0,2017,1994-09-22,NA,NA,NA,NA
"Devin Lloyd","CAR","LB","15822","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.45,28.46592,3,0,2,1.4826,6.5,0.7413,0.6,0,2022,1998-09-30,NA,NA,NA,NA
"Christian Harris","ATL","LB","15823","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.725,6.07866,0,0,0.85,0,4.4,0.593039999999999,0,0,2022,2001-01-16,NA,NA,NA,NA
"Eric Wilson","MIN","LB","13447","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.875,8.1543,4,0,0.25,0,1,1.4826,0,0,2017,1994-09-26,NA,NA,NA,NA
"Trevin Wallace","CAR","LB","16704","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.775,5.78214,2,0,0.25,0,2.65,0.51891,0,0,2024,2003-02-22,"Q","Shoulder",2026,0
"CJ Allen","IND","LB","17558","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.625,11.1195,2,0,1,0,4.15,1.70499,0,0,2026,2005-03-01,NA,NA,NA,NA
"Dee Winters","DAL","LB","16346","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,21.34944,1,0,0.925,0,3.7,0.44478,0.7,0,2023,2000-10-17,NA,NA,NA,NA
"Frankie Luvu","WAS","LB","13952","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.325,6.96822,3,0,0.25,0,3.15,1.70499,0,0,2018,1996-09-19,NA,NA,NA,NA
"Drake Thomas","SEA","LB","16450","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.15,6.52344,2,0,1.025,0,6.05,0.0741299999999997,0,0,2023,2000-02-25,NA,NA,NA,NA
"Cody Barton","TEN","LB","14217","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4,4.15128,1,0,1.225,1.4826,5.9,7.26474,0.7,0,2019,1996-11-13,NA,NA,NA,NA
"Teddye Buchanan","BAL","LB","17185","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.85,37.95456,1,0,0,0,1.4,0.88956,0,0,2025,2002-10-03,"O","Knee - ACL",2026,0
"Omar Speights","LAR","LB","16870","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.25,11.8608,1,0,0,0,3.15,0.22239,0,0,2024,2001-03-02,NA,NA,NA,NA
"Christian Elliss","NE","LB","15681","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.95,3.55824,2,0,0.8,0,4.9,1.33434,0,0,2021,1999-01-02,NA,NA,NA,NA
"Derrick Barnes","DET","LB","15409","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.85,17.19816,4,0,1.05,0,3,0,0,0,2021,1999-05-29,NA,NA,NA,NA
"Ventrell Miller","JAC","LB","16296","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.375,11.1195,2,0,1.3,0,4.85,0.222389999999999,0.2,0,2023,1999-01-15,NA,NA,NA,NA
"Denzel Perryman","LAC","LB","12238","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.675,0.444779999999996,0,0,0.25,0,2.15,0.22239,0,0,NA,1992-12-05,NA,NA,NA,NA
"SirVocea Dennis","TB","LB","16314","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,19.2738,2,0,0.9,0.14826,3.4,0,0,0,2023,2000-03-09,NA,NA,NA,NA
"Justin Strnad","DEN","LB","14979","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.825,11.41602,3,0,0.95,0,2.35,0.51891,0,0,2020,1996-08-21,NA,NA,NA,NA
"Christian Rozeboom","TB","LB","15076","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9,30.98634,NA,NA,0.85,1.26021,3.05,1.55673,0,0,2020,1997-01-30,NA,NA,NA,NA
"Payton Wilson","PIT","LB","16716","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.75,19.64445,NA,NA,0.55,0.66717,1.9,1.63086,0,0,2024,2000-04-21,NA,NA,NA,NA
"Pete Werner","NO","LB","15387","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.65,21.72009,NA,NA,0,0,4,0,0,0,2021,1999-06-05,NA,NA,NA,NA
"Leo Chenal","WAS","LB","15831","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,19.42206,NA,NA,0.8,0.29652,2.95,0.0741300000000001,0,0,2022,2000-10-26,NA,NA,NA,NA
"Bryce Boettcher","IND","LB","17629","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6,11.26776,NA,NA,0.15,0.22239,2.8,1.18608,0,0,2026,2002-07-08,NA,NA,NA,NA
"Malcolm Rodriguez","DET","LB","15914","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.55,8.22843,NA,NA,0.15,0.22239,4.65,2.44629,0,0,2022,1999-03-29,"Q","Ankle",2026,0
"Dorian Williams","BUF","LB","16284","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,6.96822,NA,NA,0,0,2.05,1.40847,0,0,2023,2001-06-28,NA,NA,NA,NA
"D'Marco Jackson","CHI","LB","15899","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.85,0.222389999999998,NA,NA,0.05,0.07413,3.55,0.81543,0,0,2022,1998-07-20,NA,NA,NA,NA
"Isaiah McDuffie","GB","LB","15473","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.15,1.26021,NA,NA,0.25,0.37065,2,0,0,0,2021,1999-07-21,NA,NA,NA,NA
"Troy Andersen","ATL","LB","15858","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.35,27.65049,NA,NA,0.5,0.7413,0.5,0.7413,0,0,2022,1999-04-23,"O","Knee",2026,0
"Cody Simon","ARI","LB","17178","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.25,1.11195,NA,NA,0.1,0.14826,3.25,0.37065,0,0,2025,2002-04-01,NA,NA,NA,NA
"Jacob Rodriguez","MIA","LB","17586","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,23.12856,NA,NA,0,0,2.1,1.33434,0,0,2026,2002-09-06,NA,NA,NA,NA
"Kaleb Elarms-Orr","BUF","LB","17623","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.75,12.23145,NA,NA,0,0,1.2,1.18608,0,0,2026,2003-08-29,NA,NA,NA,NA
"Anthony Hill Jr.","TEN","LB","17560","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,21.34944,NA,NA,0,0,0.5,0.7413,0,0,2026,2005-02-14,NA,NA,NA,NA
"Ivan Pace","MIN","LB","16383","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.45,3.78063,NA,NA,0.5,0.7413,0.5,0.7413,0,0,2023,2000-12-16,NA,NA,NA,NA
"Troy Dye","LAC","LB","14953","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.25,5.55975,NA,NA,0,0,2.35,0.51891,0,0,2020,1996-09-18,NA,NA,NA,NA
"Danny Stutsman","NO","LB","17126","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2,7.11648,NA,NA,0,0,0.5,0.7413,0,0,2025,2003-03-10,NA,NA,NA,NA
"Tommy Eichenberg","LVR","LB","16666","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,2.81694,NA,NA,0.15,0.22239,1.9,0.14826,0,0,2024,2001-01-11,NA,NA,NA,NA
"Jack Kiser","JAC","LB","17173","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,10.08168,NA,NA,0,0,1.3,1.03782,0,0,2025,2000-09-10,"Q","Knee",2026,0
"Jeremiah Trotter Jr.","PHI","LB","16664","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.25,11.49015,NA,NA,0,0,1.25,0.37065,0,0,2024,2002-12-24,NA,NA,NA,NA
"Jake Golday","MIN","LB","17571","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,15.86382,NA,NA,0,0,0.5,0.7413,0,0,2026,2003-05-23,NA,NA,NA,NA
"Jaishawn Barham","DAL","LB","17606","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,6.52344,NA,NA,0,0,1.7,0.44478,0,0,2026,2004-02-02,NA,NA,NA,NA
"Budda Baker","ARI","DB","13251","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.075,11.41602,1,0,0.9,0,5.05,0.0741299999999997,0,0,2017,1996-01-10,NA,NA,NA,NA
"Jeremy Chinn","LVR","DB","14927","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.75,8.8956,1,0,0.8,0,3.55,0.66717,0,0,2020,1998-02-26,NA,NA,NA,NA
"Kamren Curl","LAR","DB","15001","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.075,12.89862,1,0,1.95,0,5.4,2.37216,0,0,2020,1999-03-03,NA,NA,NA,NA
"Tykee Smith","TB","DB","16708","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.475,17.93946,1,0,2.05,1.18608,9.9,1.33434,0,0,2024,2001-02-18,NA,NA,NA,NA
"Malik Mustapha","SF","DB","16725","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.75,8.8956,0,0,0.95,0,4.8,0.29652,0,0,2024,2002-06-25,"Q","Hamstring",2026,0
"Nick Scott","CAR","DB","14302","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.95,16.90164,0,0,1.125,0,3.4,0.59304,0,0,2019,1995-05-17,NA,NA,NA,NA
"Kyle Hamilton","BAL","DB","15834","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6,0.296520000000004,2,0,1.875,1.4826,8.85,1.26021,0,0,2022,2001-03-16,NA,NA,NA,NA
"Nick Cross","WAS","DB","15839","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,5.04084000000001,1,0,1.4,0.44478,6.25,1.85325,0,0,2022,2001-09-10,NA,NA,NA,NA
"Chamarri Conner","KC","DB","16295","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.75,7.413,1,0,1.15,0,4,1.4826,0,0,2023,2000-07-11,NA,NA,NA,NA
"Derwin James","LAC","DB","13714","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.35,11.26776,2,0,2.05,0,7,0,0,0,2018,1996-08-03,NA,NA,NA,NA
"Jordan Battle","CIN","DB","16245","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.325,5.48562,1,0,2.275,0,5.3,0.44478,0.2,0,2023,2000-12-14,NA,NA,NA,NA
"Talanoa Hufanga","DEN","DB","15452","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.25,14.0847,1,0,1.35,0.88956,9.65,2.44629,0.2,0,2021,2000-02-01,NA,NA,NA,NA
"Trevon Moehrig","CAR","DB","15365","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.175,3.40998,2,0,1.1,0,4.2,1.18608,0,0,2021,1999-06-16,NA,NA,NA,NA
"Josh Metellus","MIN","DB","14995","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2,37.36152,1,0,2.25,0,6.4,2.07564,0,0,2020,1998-01-21,"Q","Shoulder",2026,0
"Jalen Thompson","DAL","DB","14518","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.575,12.89862,1,0,1,1.4826,4.5,0.7413,0,0,2019,1998-07-18,"Q","Hip",2026,0
"Xavier McKinney","GB","DB","14908","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.975,1.63086,0,0,2.65,0,9.4,0.889559999999999,0,0,2020,1999-08-09,NA,NA,NA,NA
"DeShon Elliott","PIT","DB","13806","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.75,14.826,2,0,2.15,0,6.85,2.74281,0.5,0,2018,1997-04-21,NA,NA,NA,NA
"Nick Emmanwori","SEA","DB","17144","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.575,35.13762,3,0,1.2,0.29652,10.05,0.0741299999999984,0,0,2025,2004-02-07,"O","Ankle",2026,0
"Ronnie Hickman","CLE","DB","16460","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.95,3.55824,0,0,1.9,0,6.6,0.889559999999999,0,0,2023,2001-10-11,NA,NA,NA,NA
"DaRon Bland","DAL","DB","15904","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3,15.71556,0,0,1.125,0.7413,7.45,0.66717,0.5,0,2022,1999-07-12,NA,NA,NA,NA
"Jaquan Brisker","PIT","DB","15835","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.45,15.41904,2,0,1.65,0.29652,8.7,4.00302,0.5,0,2022,1999-04-20,NA,NA,NA,NA
"Paulson Adebo","NYG","DB","15394","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.45,10.67472,0,0,1.85,0,9.6,3.55824,0,0,2021,1999-07-03,NA,NA,NA,NA
"Cole Bishop","BUF","DB","16700","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2,18.08772,1,0,2.2,0,6.8,1.18608,0.5,0,2024,2002-10-24,NA,NA,NA,NA
"Evan Williams","GB","DB","16719","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.25,5.1891,0,0,1.975,0,6.1,3.11346,0,0,2024,2001-07-28,NA,NA,NA,NA
"Kamari Lassiter","HOU","DB","16672","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.125,14.0847,0,0,2.8,0.29652,15.5,2.2239,0,0,2024,2003-01-23,NA,NA,NA,NA
"Quentin Lake","LAR","DB","15923","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.75,25.2042,1,0,1.1,0.88956,9.2,1.77912,0,0,2022,1999-01-29,NA,NA,NA,NA
"Devon Witherspoon","SEA","DB","16241","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.05,13.49166,1,0,1.175,0.44478,10,2.9652,0,0,2023,2000-12-11,NA,NA,NA,NA
"Jessie Bates","ATL","DB","13737","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6,3.85476,0,0,2.275,0,7.6,0.593039999999999,1.4,0,2018,1997-02-26,NA,NA,NA,NA
"Antoine Winfield","TB","DB","14909","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.35,24.61116,2,0,1.85,0,8.05,1.40847,0.5,0,2020,1998-08-16,NA,NA,NA,NA
"Minkah Fitzpatrick","NYJ","DB","13713","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.85,0.889560000000002,1,0,1.15,0.59304,6.6,0.889559999999999,0,0,2018,1996-11-17,NA,NA,NA,NA
"Alohi Gilman","KC","DB","14982","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.25,32.6172,0,0,1.35,1.77912,8.95,4.37367,0.7,0,2020,1997-09-17,NA,NA,NA,NA
"Amani Hooker","TEN","DB","14182","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.575,40.0302,1,0,1.825,0,6.9,1.63086,0,0,2019,1998-06-14,NA,NA,NA,NA
"Bryan Cook","CIN","DB","15860","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5,4.4478,0,0,1.075,1.03782,8.05,3.03933,0,0,2022,1999-09-07,NA,NA,NA,NA
"Trent McDuffie","LAR","DB","15845","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.725,14.97426,1,0,1.7,0,9.45,2.29803,0,0,2022,2000-09-13,NA,NA,NA,NA
"Xavier Watts","ATL","DB","17131","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.75,4.4478,0,0,3.325,0,10.2,0.296519999999999,0.2,0,2025,2001-11-22,"Q","Undisclosed",2026,0
"Justin Reid","NO","DB","13717","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9,18.38424,1,0,1.85,0,8.15,0.222390000000001,0.8,0,2018,1997-02-15,NA,NA,NA,NA
"Brandon Jones","DEN","DB","14910","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.575,9.93342,1,0,1.75,0,7.6,0.593039999999999,0,0,2020,1998-04-02,NA,NA,NA,NA
"Jalen Pitre","HOU","DB","15850","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.45,32.91372,2,0,2.025,0,10,1.4826,0,0,2022,1999-06-03,NA,NA,NA,NA
"Craig Woodson","NE","DB","17172","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,6.22692,1,0,1.6,0.44478,6.4,3.55824,0,0,2025,2001-02-20,NA,NA,NA,NA
"Kevin Byard","NE","DB","12752","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.275,17.64294,0,0,3.125,1.4826,8.55,2.29803,0,0,2016,1993-08-17,NA,NA,NA,NA
"Zyon McCollum","TB","DB","15895","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.775,13.19514,0,0,1.1,0,10.25,2.59455,0.2,0,2022,1999-05-03,NA,NA,NA,NA
"Caleb Downs","DAL","DB","17563","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.85,40.91976,1,0,1.725,0,3.95,4.52193,0,0,2026,2004-12-10,NA,NA,NA,NA
"Dadrion Taylor-Demerson","ARI","DB","16717","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.55,42.17997,0,0,2,0,5.7,0,0,0,2024,2001-01-20,NA,NA,NA,NA
