"Row","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_att","rush_att_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","return_yds","return_yds_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"709","Junior Colson","LAC","LB","16665","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.35,0.518910000000002,NA,NA,0,0,2.5,0.7413,0,0,2002-12-06,2024,NA,NA,NA,NA
"710","Mack Wilson","ARI","LB","14169","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25,7.04235,NA,NA,0.85,0.22239,4.8,1.18608,0,0,1970-01-01,2019,NA,NA,NA,NA
"711","Trenton Simpson","BAL","LB","16234","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,2.74281,NA,NA,0,0,3.1,0.14826,0,0,2001-06-14,2023,NA,NA,NA,NA
"712","Isaiah McDuffie","GB","LB","15473","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2.9652,NA,NA,0.2,0.29652,2.35,0.51891,0,0,1999-07-21,2021,NA,NA,NA,NA
"713","DeMarvion Overshown","DAL","LB","16283","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,6.6717,NA,NA,0,0,2.4,0.59304,0,0,2000-08-13,2023,"O","Knee - ACL + MCL",2025,0
"714","Jack Gibbens","NE","LB","16009","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,21.79422,NA,NA,0,0,0.5,0.7413,0,0,1998-11-24,2022,NA,NA,NA,NA
"715","Leo Chenal","KC","LB","15831","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8,3.26172,NA,NA,0.5,0.7413,2.25,0.37065,0,0,2000-10-26,2022,NA,NA,NA,NA
"716","Jihaad Campbell","PHI","LB","17123","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.55,27.35397,NA,NA,0,0,0.7,0.44478,0,0,2004-02-24,2025,NA,NA,NA,NA
"717","Troy Andersen","ATL","LB","15858","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.15,8.67321,NA,NA,0.2,0.29652,1.2,1.18608,0.4,0,1999-04-23,2022,"O","Knee",2025,0
"718","Cody Simon","ARI","LB","17178","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,10.82298,NA,NA,0,0,1.8,0.29652,0,0,2002-04-01,2025,NA,NA,NA,NA
"719","DeShon Elliott","PIT","DB","13806","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.65,21.72009,NA,NA,1.35,0.51891,6.9,1.33434,0,0,1997-01-01,2018,NA,NA,NA,NA
"720","Budda Baker","ARI","DB","13251","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.75,4.07715,NA,NA,0.65,0.51891,3.6,0.88956,0,0,1996-01-10,2017,NA,NA,NA,NA
"721","Brian Branch","DET","DB","16244","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.2,7.70952,NA,NA,3.9,1.33434,14.25,1.11195,0,0,2001-10-22,2023,NA,NA,NA,NA
"722","Kevin Byard","CHI","DB","12752","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.05,11.93493,NA,NA,1.75,0.37065,7.15,1.70499,0,0,1993-08-17,2016,NA,NA,NA,NA
"723","Brandon Jones","DEN","DB","14910","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.55,15.64143,NA,NA,1.8,0.29652,6.2,0.29652,0,0,1998-04-02,2020,NA,NA,NA,NA
"724","Jaquan Brisker","CHI","DB","15835","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.05,14.90013,NA,NA,1.8,1.18608,6.65,3.92889,0,0,1999-04-20,2022,NA,NA,NA,NA
"725","Antoine Winfield","TB","DB","14909","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.05,8.96972999999999,NA,NA,2.05,0.0741300000000001,8.05,0.0741299999999997,0,0,1998-08-16,2020,NA,NA,NA,NA
"726","Kyle Hamilton","BAL","DB","15834","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.55,2.29803,NA,NA,2.4,0.59304,10.75,1.11195,0.6,0,2001-03-16,2022,"Q","Groin",2025,0
"727","Julian Love","SEA","DB","14179","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.55,2.14977,NA,NA,3.3,0.44478,12.4,2.07564,0,0,1970-01-01,2019,NA,NA,NA,NA
"728","Josh Metellus","MIN","DB","14995","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,26.24202,NA,NA,2.3,1.92738,6.2,4.74432,0,0,1998-01-21,2020,NA,NA,NA,NA
"729","Coby Bryant","SEA","DB","15872","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.55,23.05443,NA,NA,3.35,2.00151,8.2,6.22692,1.4,0,1999-03-29,2022,NA,NA,NA,NA
"730","Will Harris","WAS","DB","14213","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.05,22.31313,NA,NA,1.55,0.81543,9.5,9.6369,0,0,NA,2019,NA,NA,NA,NA
"731","Grant Delpit","CLE","DB","14907","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.05,6.00453,NA,NA,1.35,0.96369,3.3,1.03782,0.6,0,1998-09-20,2020,NA,NA,NA,NA
"732","Jessie Bates","ATL","DB","13737","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.25,4.81845,NA,NA,4.05,0.0741299999999997,9.8,0.29652,1.5,0,1997-02-26,2018,NA,NA,NA,NA
"733","Quentin Lake","LAR","DB","15923","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7,4.00302,NA,NA,0.15,0.22239,6.9,2.81694,0,0,1999-01-29,2022,NA,NA,NA,NA
"734","Tyler Nubin","NYG","DB","16679","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,6.07866,NA,NA,1.1,0.14826,3.2,1.77912,0,0,2001-06-14,2024,NA,NA,NA,NA
"735","Devon Witherspoon","SEA","DB","16241","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1,12.00906,NA,NA,0.5,0.7413,11.6,0.59304,0,0,2000-12-11,2023,NA,NA,NA,NA
"736","Derwin James","LAC","DB","13714","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.05,1.55673,NA,NA,1.25,0.37065,7.25,0.37065,0,0,1996-08-03,2018,NA,NA,NA,NA
"737","Kerby Joseph","DET","DB","15871","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.85,8.67321,NA,NA,6.05,0.0741299999999997,11.5,0.7413,1.1,0,2000-11-14,2022,NA,NA,NA,NA
"738","Nick Cross","IND","DB","15839","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2,3.26172,NA,NA,3.65,2.44629,5.05,1.55673,0,0,2001-09-10,2022,"Q","Hip",2025,0
"739","Trevon Moehrig","CAR","DB","15365","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.05,7.48713,NA,NA,2.25,0.37065,10,1.4826,0,0,1999-06-16,2021,NA,NA,NA,NA
"740","Jeremy Chinn","LVR","DB","14927","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.05,0.0741299999999958,NA,NA,1.35,0.51891,6.55,2.29803,0,0,1998-02-26,2020,NA,NA,NA,NA
"741","Jaden Hicks","KC","DB","16727","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.55,21.57183,NA,NA,4,0,7.95,2.89107,0,0,2002-08-16,2024,NA,NA,NA,NA
"742","Evan Williams","GB","DB","16719","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,15.86382,NA,NA,3.65,2.44629,7.3,3.40998,0.4,0,2001-07-28,2024,NA,NA,NA,NA
"743","Jalen Thompson","ARI","DB","14518","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.05,8.96972999999999,NA,NA,0.7,1.03782,3.95,2.89107,0,0,1998-07-18,2019,NA,NA,NA,NA
"744","Kyle Dugger","NE","DB","14921","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.05,1.55673,NA,NA,1.15,0.22239,6.2,1.77912,0,0,1996-03-22,2020,NA,NA,NA,NA
"745","Amani Hooker","TEN","DB","14182","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.85,22.01661,NA,NA,3.7,1.03782,7.6,0.889559999999999,0,0,1970-01-01,2019,NA,NA,NA,NA
"746","Talanoa Hufanga","DEN","DB","15452","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,14.52948,NA,NA,2.25,0.37065,6.65,2.44629,1.1,0,1999-02-02,2021,NA,NA,NA,NA
"747","Darnell Savage","JAC","DB","14197","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.25,19.64445,NA,NA,1.3,0.44478,5.9,2.81694,0,0,NA,2019,NA,NA,NA,NA
"748","Xavier Woods","TEN","DB","13325","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.55,2.29803,NA,NA,2.1,0.14826,5.65,0.51891,0,0,1995-07-26,2017,NA,NA,NA,NA
"749","Camryn Bynum","IND","DB","15418","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.05,4.37367,NA,NA,3.15,1.70499,9.4,0.59304,0.5,0,1998-07-19,2021,NA,NA,NA,NA
"750","Jordan Battle","CIN","DB","16245","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.75,1.85325,NA,NA,2.55,0.81543,6.65,3.92889,0.7,0,2000-12-14,2023,NA,NA,NA,NA
"751","Jalen Pitre","HOU","DB","15850","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.95,11.93493,NA,NA,1.5,0.7413,8.05,1.55673,0,0,1999-06-03,2022,NA,NA,NA,NA
"752","Tony Adams","NYJ","DB","16014","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9,25.05594,NA,NA,2.6,2.37216,7.8,5.63388,0,0,1999-01-24,2022,NA,NA,NA,NA
"753","Cole Bishop","BUF","DB","16700","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1,28.31766,NA,NA,1.4,0.59304,3.9,2.81694,1,0,2002-10-24,2024,"Q","Quadriceps",2025,0
"754","Keisean Nixon","GB","DB","14669","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.55,5.26323,NA,NA,0.85,0.22239,5.9,0.14826,0,0,1997-06-22,2019,NA,NA,NA,NA
"755","Justin Reid","NO","DB","13717","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.25,1.85325,NA,NA,2.3,0.44478,9.75,2.59455,0,0,1997-02-15,2018,NA,NA,NA,NA
"756","Xavier McKinney","GB","DB","14908","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.05,1.55673,NA,NA,4.9,0.14826,9.25,2.59455,0,0,1999-08-09,2020,"Q","Calf",2025,0
"757","Damar Hamlin","BUF","DB","15469","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.55,15.64143,NA,NA,1.55,0.81543,4.9,1.33434,0,0,1998-03-24,2021,NA,NA,NA,NA
"758","Reed Blankenship","PHI","DB","16018","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.55,2.14977,NA,NA,4.7,2.52042,9.2,1.77912,1.9,0,1999-03-02,2022,NA,NA,NA,NA
"759","Kamren Curl","LAR","DB","15001","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,9.48864,NA,NA,0.65,0.51891,8,2.9652,0.7,0,1999-03-31,2020,"Q","Ankle",2025,0
"760","Isaiah Pola-Mao","LVR","DB","16102","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,8.30256,NA,NA,0.9,0.14826,5.95,2.89107,0,0,1999-06-30,2022,NA,NA,NA,NA
"761","Taron Johnson","BUF","DB","13764","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.95,0.0741299999999958,NA,NA,1.8,0.29652,7.5,0.7413,0.9,0,1996-07-27,2018,NA,NA,NA,NA
"762","Tyson Campbell","JAC","DB","15380","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6,14.23296,NA,NA,0,0,9.55,2.14977,0,0,2000-03-17,2021,NA,NA,NA,NA
"763","Mike Sainristil","WAS","DB","16698","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,8.45082,NA,NA,2.95,1.40847,14,0,0,0,NA,2024,NA,NA,NA,NA
"764","Malaki Starks","BAL","DB","17132","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.75,11.49015,NA,NA,2.15,1.70499,8.9,4.29954,1,0,2003-11-13,2025,NA,NA,NA,NA
"765","Harrison Smith","MIN","DB","10783","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.05,1.40847,NA,NA,2.15,0.22239,8.55,2.29803,0,0,1989-02-02,2012,NA,NA,NA,NA
"766","Eric Murray","JAC","DB","12772","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.45,11.04537,NA,NA,1.3,0.44478,7.6,5.33736,0,0,1994-01-07,2016,NA,NA,NA,NA
"767","Byron Murphy","MIN","DB","14180","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.35,4.96671,NA,NA,4.5,0.7413,11.95,1.55673,0,0,1970-01-01,2019,NA,NA,NA,NA
"768","Jabrill Peppers","NE","DB","13231","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2,12.15732,NA,NA,1.4,0.59304,5.85,1.26021,0,0,1995-10-04,2017,NA,NA,NA,NA
"769","Kenny Moore","IND","DB","13470","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.15,4.67019,NA,NA,3.25,0.37065,6.9,1.33434,1.2,0,1995-08-23,2017,"Q","Knee",2025,0
"770","Minkah Fitzpatrick","MIA","DB","13713","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,5.33736,NA,NA,1.65,0.51891,6.45,2.14977,0,0,1996-11-17,2018,NA,NA,NA,NA
"771","Alontae Taylor","NO","DB","15856","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,3.55824,NA,NA,1.95,0.0741300000000001,14.4,0.59304,0,0,1998-12-03,2022,NA,NA,NA,NA
"772","Jevon Holland","NYG","DB","15366","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,0.593039999999998,NA,NA,0.9,0.14826,5.35,2.00151,0,0,2000-03-03,2021,NA,NA,NA,NA
"773","Tyrique Stevenson","CHI","DB","16267","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.25,3.33585,NA,NA,3.2,0.29652,13.6,0.889559999999999,0.7,0,2000-05-26,2023,NA,NA,NA,NA
"774","Darius Slay","PIT","DB","11348","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.35,15.34491,NA,NA,1.25,1.11195,13.2,0.29652,0,0,1991-01-01,2013,NA,NA,NA,NA
"775","Bryan Cook","KC","DB","15860","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,3.26172,NA,NA,3.15,1.70499,6.1,3.11346,0,0,1999-09-07,2022,NA,NA,NA,NA
"776","Javon Bullard","GB","DB","16677","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2,12.15732,NA,NA,1,1.4826,2.55,0.81543,0,0,2002-09-05,2024,NA,NA,NA,NA
"777","Kyler Gordon","CHI","DB","15852","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,8.8956,NA,NA,1.5,0.7413,6.55,0.81543,0,0,1999-12-17,2022,"Q","Hamstring",2025,0
"778","Calen Bullock","HOU","DB","16705","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.65,0.518910000000002,NA,NA,4.95,1.40847,13,1.4826,0.8,0,2003-04-30,2024,NA,NA,NA,NA
"779","Taylor Rapp","BUF","DB","14186","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.45,5.11497,NA,NA,2.35,2.00151,6.4,2.07564,0,0,1970-01-01,2019,"Q","Knee",2025,0
"780","Andre Cisco","NYJ","DB","15364","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8,5.63388,NA,NA,1.85,1.70499,7.25,1.85325,0,0,2000-03-23,2021,NA,NA,NA,NA
"781","Deommodore Lenoir","SF","DB","15445","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.25,1.85325,NA,NA,1.6,0.59304,8.05,0.0741299999999997,1.2,0,1999-10-06,2021,"Q","Hip",2025,0
"782","Zyon McCollum","TB","DB","15895","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,2.52042,NA,NA,0.95,0.07413,14.95,1.40847,0,0,1999-05-03,2022,NA,NA,NA,NA
"783","Donovan Wilson","DAL","DB","14283","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8,4.74432,NA,NA,1.1,0.14826,3.8,1.18608,0.3,0,1970-01-01,2019,NA,NA,NA,NA
"784","Terrion Arnold","DET","DB","16671","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.35,2.00151,NA,NA,1,1.4826,10.15,1.26021,0,0,2003-03-22,2024,"Q","Hamstring",2025,0
"785","Michael Jackson","CAR","DB","14252","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.15,1.70499,NA,NA,1.35,0.51891,14.2,1.77912,0,0,NA,2019,NA,NA,NA,NA
"786","Jarvis Brownlee","TEN","DB","16736","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.55,8.22843,NA,NA,1.3,1.03782,6.2,1.18608,0,0,2001-07-13,2024,NA,NA,NA,NA
"787","Daxton Hill","CIN","DB","15836","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.65,13.86231,NA,NA,1.4,0.88956,5.8,3.26172,0.5,0,2000-09-29,2022,"Q","Knee",2025,0
"788","L'Jarius Sneed","TEN","DB","14956","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4,11.26776,NA,NA,1.2,1.18608,7.35,5.41149,0,0,1997-01-21,2020,"O","Quadriceps",2025,0
"789","Christian Gonzalez","NE","DB","16251","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.45,5.26323,NA,NA,1.65,0.51891,11.1,1.33434,1,0,2002-06-28,2023,"Q","Leg",2025,0
"790","D.J. Reed","DET","DB","13774","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,10.15581,NA,NA,0.5,0.7413,9.35,0.96369,0,0,1996-11-11,2018,NA,NA,NA,NA
"791","Jamel Dean","TB","DB","14219","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.85,8.67321,NA,NA,1.65,0.51891,9,2.9652,0,0,1970-01-01,2019,NA,NA,NA,NA
"792","Alohi Gilman","LAC","DB","14982","robust",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.25,10.74885,NA,NA,3.3,1.92738,8.45,2.14977,0.9,0,1997-09-17,2020,NA,NA,NA,NA
